変更区分,観察名称管理番号（コード）,検索大分類１,検索大分類２,検索大分類３,検索大分類４,検索大分類５,検索大分類６,検索大分類７,検索大分類８,高度専門看護別分類,観察名称,名称ふりがな,焦点,部位,位相,その他,評価基準,結果管理番号,表現タイプ,単位,結果１,結果２,結果３,結果４,結果５,結果６,結果７,結果８,結果９,結果１０,結果１１,結果１２,結果１３,結果１４,結果１５,結果１６,結果１７,結果１８,更新日付,移行先観察名称管理番号,観察名称２,単位コード,観察結果グループコード,採択区分,観察名称交換用コード
0,31002139,0,0,0,3,6,0,0,10,T00,可動性（左股関節）,かどうせい（ひだりこかんせつ）,可動性,股関節,左,,,31002139R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20081215,,可動性（左股関節）,,R4003,,
0,31002140,0,0,0,3,6,0,0,10,T00,可動域（左股関節）,かどういき（ひだりこかんせつ）,可動域,股関節,左,,,31002140R,数値型,度,999,,,,,,,,,,,,,,,,,,20081215,,可動域（左股関節）,U028,,,
0,31002141,0,0,0,3,6,0,0,10,T00,可動性（右股関節）,かどうせい（みぎこかんせつ）,可動性,股関節,右,,,31002141R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20081215,,可動性（右股関節）,,R4003,,
0,31002142,0,0,0,3,6,0,0,10,T00,可動域（右股関節）,かどういき（みぎこかんせつ）,可動域,股関節,右,,,31002142R,数値型,度,999,,,,,,,,,,,,,,,,,,20081215,,可動域（右股関節）,U028,,,
0,31002143,0,0,0,3,6,0,0,10,T00,可動性（左膝関節）,かどうせい（ひだりしつかんせつ）,可動性,膝関節,左,,,31002143R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20081215,,可動性（左膝関節）,,R4003,,
0,31002144,0,0,0,3,6,0,0,10,T00,可動域（左膝関節）,かどういき（ひだりしつかんせつ）,可動域,膝関節,左,,,31002144R,数値型,度,999,,,,,,,,,,,,,,,,,,20081215,,可動域（左膝関節）,U028,,,
0,31002145,0,0,0,3,6,0,0,10,T00,可動性（右膝関節）,かどうせい（みぎしつかんせつ）,可動性,膝関節,右,,,31002145R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20081215,,可動性（右膝関節）,,R4003,,
0,31002146,0,0,0,3,6,0,0,10,T00,可動域（右膝関節）,かどういき（みぎしつかんせつ）,可動域,膝関節,右,,,31002146R,数値型,度,999,,,,,,,,,,,,,,,,,,20081215,,可動域（右膝関節）,U028,,,
0,31002147,0,0,0,3,6,0,0,10,T00,可動性（左足関節）,かどうせい（ひだりそくかんせつ）,可動性,足関節,左,,,31002147R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20081215,,可動性（左足関節）,,R4003,,
0,31002148,0,0,0,3,6,0,0,10,T00,可動域（左足関節）,かどういき（ひだりそくかんせつ）,可動域,足関節,左,,,31002148R,数値型,度,999,,,,,,,,,,,,,,,,,,20081215,,可動域（左足関節）,U028,,,
0,31002149,0,0,0,3,6,0,0,10,T00,可動性（右足関節）,かどうせい（みぎそくかんせつ）,可動性,足関節,右,,,31002149R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20081215,,可動性（右足関節）,,R4003,,
0,31002150,0,0,0,3,6,0,0,10,T00,可動域（右足関節）,かどういき（みぎそくかんせつ）,可動域,足関節,右,,,31002150R,数値型,度,999,,,,,,,,,,,,,,,,,,20081215,,可動域（右足関節）,U028,,,
0,31002151,0,0,0,99,7,0,0,10,T00,筋固縮（左前腕）,きんこしゅく（ひだりぜんわん）,筋固縮,前腕,左,,,31002151R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（左前腕）,,R4003,,
0,31002152,0,0,0,99,7,0,0,10,T00,筋固縮（右前腕）,きんこしゅく（みぎぜんわん）,筋固縮,前腕,右,,,31002152R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（右前腕）,,R4003,,
0,31002153,0,0,0,99,7,0,0,10,T00,筋固縮（左上腕）,きんこしゅく（ひだりじょうわん）,筋固縮,上腕,左,,,31002153R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（左上腕）,,R4003,,
0,31002154,0,0,0,99,7,0,0,10,T00,筋固縮（右上腕）,きんこしゅく（みぎじょうわん）,筋固縮,上腕,右,,,31002154R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（右上腕）,,R4003,,
0,31002155,0,0,0,99,7,0,0,10,T00,筋固縮（左手）,きんこしゅく（ひだりて）,筋固縮,手,左,,,31002155R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（左手）,,R4003,,
0,31002156,0,0,0,99,7,0,0,10,T00,筋固縮（右手）,きんこしゅく（みぎて）,筋固縮,手,右,,,31002156R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（右手）,,R4003,,
0,31002157,0,0,0,99,7,0,0,10,T00,筋固縮（左大腿前面）,きんこしゅく（ひだりだいたいぜんめん）,筋固縮,大腿,左・前面,,,31002157R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（左大腿前面）,,R4003,,
0,31002158,0,0,0,99,7,0,0,10,T00,筋固縮（右大腿前面）,きんこしゅく（みぎだいたいぜんめん）,筋固縮,大腿,右・前面,,,31002158R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（右大腿前面）,,R4003,,
0,31002159,0,0,0,99,7,0,0,10,T00,筋固縮（左大腿後面）,きんこしゅく（ひだりだいたいこうめん）,筋固縮,大腿,左・後面,,,31002159R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（左大腿後面）,,R4003,,
0,31002160,0,0,0,99,7,0,0,10,T00,筋固縮（右大腿後面）,きんこしゅく（みぎだいたいこうめん）,筋固縮,大腿,右・後面,,,31002160R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（右大腿後面）,,R4003,,
0,31002161,0,0,0,99,7,0,0,10,T00,筋固縮（左下腿前面）,きんこしゅく（ひだりかたいぜんめん）,筋固縮,下腿,左・前面,,,31002161R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（左下腿前面）,,R4003,,
0,31002162,0,0,0,99,7,0,0,10,T00,筋固縮（右下腿前面）,きんこしゅく（みぎかたいぜんめん）,筋固縮,下腿,右・前面,,,31002162R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（右下腿前面）,,R4003,,
0,31002163,0,0,0,99,7,0,0,10,T00,筋固縮（左下腿後面）,きんこしゅく（ひだりかたいこうめん）,筋固縮,下腿,左・後面,,,31002163R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（左下腿後面）,,R4003,,
0,31002164,0,0,0,99,7,0,0,10,T00,筋固縮（右下腿後面）,きんこしゅく（みぎかたいこうめん）,筋固縮,下腿,右・後面,,,31002164R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（右下腿後面）,,R4003,,
0,31002165,0,0,0,99,7,0,0,10,T00,筋固縮（左足）,きんこしゅく（ひだりあし）,筋固縮,足,左,,,31002165R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（左足）,,R4003,,
0,31002166,0,0,0,99,7,0,0,10,T00,筋固縮（右足）,きんこしゅく（みぎあし）,筋固縮,足,右,,,31002166R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（右足）,,R4003,,
0,31002167,0,0,0,99,7,0,0,6,T00,筋固縮（背部）,きんこしゅく（はいぶ）,筋固縮,背部,,,,31002167R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（背部）,,R4003,,
0,31002168,0,0,0,99,7,0,0,2,T00,筋固縮（頚部）,きんこしゅく（けいぶ）,筋固縮,頚部,,,,31002168R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（頚部）,,R4003,,
0,31002169,0,0,0,99,7,0,0,3,T00,筋固縮（肩）,きんこしゅく（かた）,筋固縮,肩,,,,31002169R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,筋固縮（肩）,,R4003,,
0,31002170,0,0,0,0,7,0,0,10,T00,知覚障害（手指）,ちかくしょうがい（しゅし）,知覚障害,手指,,,,31002170R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20081215,,知覚障害（手指）,,R4003,,
0,31002171,0,0,0,0,7,0,0,10,T00,知覚障害（手指）,ちかくしょうがい（しゅし）,知覚障害,手指,,,,31002171R,文字型,,コメント,,,,,,,,,,,,,,,,,,20081215,,,,,,
0,31002172,0,0,0,19,7,0,0,10,T00,しびれ（左手指）,しびれ（ひだりしゅし）,しびれ,手指,左,,,31002172R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,しびれ（左手指）,,R4003,,
0,31002173,0,0,0,19,7,0,0,10,T00,しびれ（右手指）,しびれ（みぎしゅし）,しびれ,手指,右,,,31002173R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,しびれ（右手指）,,R4003,,
0,31002174,0,0,0,0,7,0,0,10,T00,知覚障害（足趾）,ちかくしょうがい（そくし）,知覚障害,足趾,,,,31002174R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20081215,,知覚障害（足趾）,,R4003,,
0,31002175,0,0,0,0,7,0,0,10,T00,知覚障害（足趾）,ちかくしょうがい（そくし）,知覚障害,足趾,,,,31002175R,文字型,,コメント,,,,,,,,,,,,,,,,,,20081215,,,,,,
0,31002176,0,0,0,19,7,0,0,10,T00,しびれ（左足趾）,しびれ（ひだりそくし）,しびれ,足趾,左,,,31002176R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,しびれ（左足趾）,,R4003,,
0,31002177,0,0,0,19,7,0,0,10,T00,しびれ（右足趾）,しびれ（みぎそくし）,しびれ,足趾,右,,,31002177R,列挙型,,－,±,＋,＋＋,,,,,,,,,,,,,,,20151218,,しびれ（右足趾）,,R4003,,
0,31002178,0,0,0,3,6,0,0,10,T00,再接着指自動運動（右第一指）,さいせっちゃくしじどううんどう（みぎだいいっし）,自動運動,第一指,右,再接着指,,31002178R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,再接着指自動運動（右第一指）,,R4001,,
0,31002179,0,0,0,3,6,0,0,10,T00,再接着指自動運動（左第一指）,さいせっちゃくしじどううんどう（ひだりだいいっし）,自動運動,第一指,左,再接着指,,31002179R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,再接着指自動運動（左第一指）,,R4001,,
0,31002180,0,0,0,3,6,0,0,10,T00,再接着指自動運動（右第二指）,さいせっちゃくしじどううんどう（みぎだいにし）,自動運動,第二指,右,再接着指,,31002180R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,再接着指自動運動（右第二指）,,R4001,,
0,31002181,0,0,0,3,6,0,0,10,T00,再接着指自動運動（左第二指）,さいせっちゃくしじどううんどう（ひだりだいにし）,自動運動,第二指,左,再接着指,,31002181R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,再接着指自動運動（左第二指）,,R4001,,
0,31002182,0,0,0,3,6,0,0,10,T00,再接着指自動運動（右第三指）,さいせっちゃくしじどううんどう（みぎだいさんし）,自動運動,第三指,右,再接着指,,31002182R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,再接着指自動運動（右第三指）,,R4001,,
0,31002183,0,0,0,3,6,0,0,10,T00,再接着指自動運動（左第三指）,さいせっちゃくしじどううんどう（ひだりだいさんし）,自動運動,第三指,左,再接着指,,31002183R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,再接着指自動運動（左第三指）,,R4001,,
0,31002184,0,0,0,3,6,0,0,10,T00,再接着指自動運動（右第四指）,さいせっちゃくしじどううんどう（みぎだいよんし）,自動運動,第四指,右,再接着指,,31002184R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,再接着指自動運動（右第四指）,,R4001,,
0,31002185,0,0,0,3,6,0,0,10,T00,再接着指自動運動（左第四指）,さいせっちゃくしじどううんどう（ひだりだいよんし）,自動運動,第四指,左,再接着指,,31002185R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,再接着指自動運動（左第四指）,,R4001,,
0,31002186,0,0,0,3,6,0,0,10,T00,再接着指自動運動（右第五指）,さいせっちゃくしじどううんどう（みぎだいごし）,自動運動,第五指,右,再接着指,,31002186R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,再接着指自動運動（右第五指）,,R4001,,
0,31002187,0,0,0,3,6,0,0,10,T00,再接着指自動運動（左第五指）,さいせっちゃくしじどううんどう（ひだりだいごし）,自動運動,第五指,左,再接着指,,31002187R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,再接着指自動運動（左第五指）,,R4001,,
0,31002188,0,0,0,3,6,0,0,10,T00,自動運動（右手指）,じどううんどう（みぎしゅし）,自動運動,手指,右,,,31002188R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右手指）,,R4001,,
0,31002189,0,0,0,3,6,0,0,10,T00,自動運動（左手指）,じどううんどう（ひだりしゅし）,自動運動,手指,左,,,31002189R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左手指）,,R4001,,
0,31002190,0,0,0,3,6,0,0,10,T00,自動運動（右第一指）,じどううんどう（みぎだいいっし）,自動運動,第一指,右,,,31002190R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右第一指）,,R4001,,
0,31002191,0,0,0,3,6,0,0,10,T00,自動運動（左第一指）,じどううんどう（ひだりだいいっし）,自動運動,第一指,左,,,31002191R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左第一指）,,R4001,,
0,31002192,0,0,0,3,6,0,0,10,T00,自動運動（右第二指）,じどううんどう（みぎだいにし）,自動運動,第二指,右,,,31002192R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右第二指）,,R4001,,
0,31002193,0,0,0,3,6,0,0,10,T00,自動運動（左第二指）,じどううんどう（ひだりだいにし）,自動運動,第二指,左,,,31002193R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左第二指）,,R4001,,
0,31002194,0,0,0,3,6,0,0,10,T00,自動運動（右第三指）,じどううんどう（みぎだいさんし）,自動運動,第三指,右,,,31002194R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右第三指）,,R4001,,
0,31002195,0,0,0,3,6,0,0,10,T00,自動運動（左第三指）,じどううんどう（ひだりだいさんし）,自動運動,第三指,左,,,31002195R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左第三指）,,R4001,,
0,31002196,0,0,0,3,6,0,0,10,T00,自動運動（右第四指）,じどううんどう（みぎだいよんし）,自動運動,第四指,右,,,31002196R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右第四指）,,R4001,,
0,31002197,0,0,0,3,6,0,0,10,T00,自動運動（左第四指）,じどううんどう（ひだりだいよんし）,自動運動,第四指,左,,,31002197R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左第四指）,,R4001,,
0,31002198,0,0,0,3,6,0,0,10,T00,自動運動（右第五指）,じどううんどう（みぎだいごし）,自動運動,第五指,右,,,31002198R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右第五指）,,R4001,,
0,31002199,0,0,0,3,6,0,0,10,T00,自動運動（左第五指）,じどううんどう（ひだりだいごし）,自動運動,第五指,左,,,31002199R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左第五指）,,R4001,,
0,31002200,0,0,0,3,6,0,0,10,T00,自動運動（右第一趾）,じどううんどう（みぎだいいっし）,自動運動,第一趾,右,,,31002200R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右第一趾）,,R4001,,
0,31002201,0,0,0,3,6,0,0,10,T00,自動運動（左第一趾）,じどううんどう（ひだりだいいっし）,自動運動,第一趾,左,,,31002201R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左第一趾）,,R4001,,
0,31002202,0,0,0,3,6,0,0,10,T00,自動運動（右第二趾）,じどううんどう（みぎだいにし）,自動運動,第二趾,右,,,31002202R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右第二趾）,,R4001,,
0,31002203,0,0,0,3,6,0,0,10,T00,自動運動（左第二趾）,じどううんどう（ひだりだいにし）,自動運動,第二趾,左,,,31002203R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左第二趾）,,R4001,,
0,31002204,0,0,0,3,6,0,0,10,T00,自動運動（右第三趾）,じどううんどう（みぎだいさんし）,自動運動,第三趾,右,,,31002204R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右第三趾）,,R4001,,
0,31002205,0,0,0,3,6,0,0,10,T00,自動運動（左第三趾）,じどううんどう（ひだりだいさんし）,自動運動,第三趾,左,,,31002205R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左第三趾）,,R4001,,
0,31002206,0,0,0,3,6,0,0,10,T00,自動運動（右第四趾）,じどううんどう（みぎだいよんし）,自動運動,第四趾,右,,,31002206R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右第四趾）,,R4001,,
0,31002207,0,0,0,3,6,0,0,10,T00,自動運動（左第四趾）,じどううんどう（ひだりだいよんし）,自動運動,第四趾,左,,,31002207R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左第四趾）,,R4001,,
0,31002208,0,0,0,3,6,0,0,10,T00,自動運動（右第五趾）,じどううんどう（みぎだいごし）,自動運動,第五趾,右,,,31002208R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右第五趾）,,R4001,,
0,31002209,0,0,0,3,6,0,0,10,T00,自動運動（左第五趾）,じどううんどう（ひだりだいごし）,自動運動,第五趾,左,,,31002209R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左第五趾）,,R4001,,
0,31002210,0,0,0,3,6,0,0,10,T00,自動運動（右上肢）,じどううんどう（みぎじょうし）,自動運動,上肢,右,,,31002210R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右上肢）,,R4001,,
0,31002211,0,0,0,3,6,0,0,10,T00,自動運動（左上肢）,じどううんどう（ひだりじょうし）,自動運動,上肢,左,,,31002211R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左上肢）,,R4001,,
0,31002212,0,0,0,3,6,0,0,10,T00,自動運動（右下肢）,じどううんどう（みぎかし）,自動運動,下肢,右,,,31002212R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右下肢）,,R4001,,
0,31002213,0,0,0,3,6,0,0,10,T00,自動運動（左下肢）,じどううんどう（ひだりかし）,自動運動,下肢,左,,,31002213R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左下肢）,,R4001,,
0,31002214,0,0,0,3,6,0,0,10,T00,自動運動（右股関節）,じどううんどう（みぎこかんせつ）,自動運動,股関節,右,,,31002214R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右股関節）,,R4001,,
0,31002215,0,0,0,3,6,0,0,10,T00,自動運動（左股関節）,じどううんどう（ひだりこかんせつ）,自動運動,股関節,左,,,31002215R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左股関節）,,R4001,,
0,31002216,0,0,0,3,6,0,0,10,T00,自動運動（右膝関節）,じどううんどう（みぎしつかんせつ）,自動運動,膝関節,右,,,31002216R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右膝関節）,,R4001,,
0,31002217,0,0,0,3,6,0,0,10,T00,自動運動（左膝関節）,じどううんどう（ひだりしつかんせつ）,自動運動,膝関節,左,,,31002217R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左膝関節）,,R4001,,
0,31002218,0,0,0,3,6,0,0,10,T00,自動運動（右足関節）,じどううんどう（みぎそくかんせつ）,自動運動,足関節,右,,,31002218R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右足関節）,,R4001,,
0,31002219,0,0,0,3,6,0,0,10,T00,自動運動（左足関節）,じどううんどう（ひだりそくかんせつ）,自動運動,足関節,左,,,31002219R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左足関節）,,R4001,,
2,31002220,0,0,0,3,6,0,0,10,T00,自動運動（右股関節）,じどううんどう（みぎこかんせつ）,自動運動,股関節,右,,,31002220R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20131220,,,,,,
2,31002221,0,0,0,3,6,0,0,10,T00,自動運動（左股関節）,じどううんどう（ひだりこかんせつ）,自動運動,股関節,左,,,31002221R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20131220,,,,,,
0,31002222,0,0,0,3,6,0,0,3,T00,自動運動（右肩関節）,じどううんどう（みぎかたかんせつ）,自動運動,肩関節,右,,,31002222R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右肩関節）,,R4001,,
0,31002223,0,0,0,3,6,0,0,3,T00,自動運動（左肩関節）,じどううんどう（ひだりかたかんせつ）,自動運動,肩関節,左,,,31002223R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左肩関節）,,R4001,,
0,31002224,0,0,0,3,6,0,0,10,T00,自動運動（右肘関節）,じどううんどう（みぎちゅうかんせつ）,自動運動,肘関節,右,,,31002224R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右肘関節）,,R4001,,
0,31002225,0,0,0,3,6,0,0,10,T00,自動運動（左肘関節）,じどううんどう（ひだりちゅうかんせつ）,自動運動,肘関節,左,,,31002225R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左肘関節）,,R4001,,
0,31002226,0,0,0,3,6,0,0,10,T00,自動運動（右手関節）,じどううんどう（みぎしゅかんせつ）,自動運動,手関節,右,,,31002226R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（右手関節）,,R4001,,
0,31002227,0,0,0,3,6,0,0,10,T00,自動運動（左手関節）,じどううんどう（ひだりしゅかんせつ）,自動運動,手関節,左,,,31002227R,列挙型,,－,＋,,,,,,,,,,,,,,,,,20081215,,自動運動（左手関節）,,R4001,,
